codigo;elemento;anno;variables;tipo;monto
70;Bosnia and Herzegovina;2005;Imports CIF (millions of US dollars);;70537705
70;Bosnia and Herzegovina;2010;Imports CIF (millions of US dollars);;92229976
70;Bosnia and Herzegovina;2015;Imports CIF (millions of US dollars);;89939662
70;Bosnia and Herzegovina;2017;Imports CIF (millions of US dollars);;104740588
70;Bosnia and Herzegovina;2018;Imports CIF (millions of US dollars);;116295550
70;Bosnia and Herzegovina;2019;Imports CIF (millions of US dollars);;111589822
70;Bosnia and Herzegovina;1995;Exports FOB (millions of US dollars);;1517567
70;Bosnia and Herzegovina;2005;Exports FOB (millions of US dollars);;23884832
70;Bosnia and Herzegovina;2010;Exports FOB (millions of US dollars);;48031072
70;Bosnia and Herzegovina;2015;Exports FOB (millions of US dollars);;50991858
70;Bosnia and Herzegovina;2017;Exports FOB (millions of US dollars);;63679223
70;Bosnia and Herzegovina;2018;Exports FOB (millions of US dollars);;71820963
70;Bosnia and Herzegovina;2019;Exports FOB (millions of US dollars);;65781917
70;Bosnia and Herzegovina;1995;Balance imports/exports (millions of US dollars);;-9165287
70;Bosnia and Herzegovina;2005;Balance imports/exports (millions of US dollars);;-46652873
70;Bosnia and Herzegovina;2010;Balance imports/exports (millions of US dollars);;-44198904
70;Bosnia and Herzegovina;2015;Balance imports/exports (millions of US dollars);;-38947804
70;Bosnia and Herzegovina;2017;Balance imports/exports (millions of US dollars);;-41061365
70;Bosnia and Herzegovina;2018;Balance imports/exports (millions of US dollars);;-44474587
70;Bosnia and Herzegovina;2019;Balance imports/exports (millions of US dollars);;-45807906
72;Botswana;2005;Imports CIF (millions of US dollars);;31623372
72;Botswana;2010;Imports CIF (millions of US dollars);;56568064
72;Botswana;2015;Imports CIF (millions of US dollars);;80480071
72;Botswana;2017;Imports CIF (millions of US dollars);;53294415
72;Botswana;2018;Imports CIF (millions of US dollars);;59212560
72;Botswana;2019;Imports CIF (millions of US dollars);;65585231
72;Botswana;2005;Exports FOB (millions of US dollars);;44306276
72;Botswana;2010;Exports FOB (millions of US dollars);;46932381
72;Botswana;2015;Exports FOB (millions of US dollars);;63297466
72;Botswana;2017;Exports FOB (millions of US dollars);;59547888
72;Botswana;2018;Exports FOB (millions of US dollars);;61223768
72;Botswana;2019;Exports FOB (millions of US dollars);;52380792
72;Botswana;2005;Balance imports/exports (millions of US dollars);;12682904
72;Botswana;2010;Balance imports/exports (millions of US dollars);;-9635682
72;Botswana;2015;Balance imports/exports (millions of US dollars);;-17182604
72;Botswana;2017;Balance imports/exports (millions of US dollars);;6253473
72;Botswana;2018;Balance imports/exports (millions of US dollars);;2011208
72;Botswana;2019;Balance imports/exports (millions of US dollars);;-13204440
76;Brazil;1995;Imports CIF (millions of US dollars);;537342839
76;Brazil;2005;Imports CIF (millions of US dollars);;736003755
76;Brazil;2010;Imports CIF (millions of US dollars);;1817680000
76;Brazil;2015;Imports CIF (millions of US dollars);;1714460000
76;Brazil;2017;Imports CIF (millions of US dollars);;1507490000
76;Brazil;2018;Imports CIF (millions of US dollars);;1812300000
76;Brazil;2019;Imports CIF (millions of US dollars);;1773480000
76;Brazil;1995;Exports FOB (millions of US dollars);;465049322
76;Brazil;2005;Exports FOB (millions of US dollars);;1185290000
76;Brazil;2010;Exports FOB (millions of US dollars);;2019150000
76;Brazil;2015;Exports FOB (millions of US dollars);;1911270000
76;Brazil;2017;Exports FOB (millions of US dollars);;2177390000
76;Brazil;2018;Exports FOB (millions of US dollars);;2398880000
76;Brazil;2019;Exports FOB (millions of US dollars);;2253830000
76;Brazil;1995;Balance imports/exports (millions of US dollars);;-72293517
76;Brazil;2005;Balance imports/exports (millions of US dollars);;449283127
76;Brazil;2010;Balance imports/exports (millions of US dollars);;201466792
76;Brazil;2015;Balance imports/exports (millions of US dollars);;196806742
76;Brazil;2017;Balance imports/exports (millions of US dollars);;669897245
76;Brazil;2018;Balance imports/exports (millions of US dollars);;586572566
76;Brazil;2019;Balance imports/exports (millions of US dollars);;480355477
92;British Virgin Islands;1995;Imports CIF (millions of US dollars);;1217190
92;British Virgin Islands;2005;Imports CIF (millions of US dollars);;2267383
92;British Virgin Islands;2010;Imports CIF (millions of US dollars);;3129937
92;British Virgin Islands;2015;Imports CIF (millions of US dollars);;4296764
92;British Virgin Islands;2017;Imports CIF (millions of US dollars);;4857421
92;British Virgin Islands;2018;Imports CIF (millions of US dollars);;5195501
92;British Virgin Islands;2019;Imports CIF (millions of US dollars);;5376493
92;British Virgin Islands;1995;Exports FOB (millions of US dollars);;114820
92;British Virgin Islands;2005;Exports FOB (millions of US dollars);;0.4874
92;British Virgin Islands;2010;Exports FOB (millions of US dollars);;0.0148
92;British Virgin Islands;2015;Exports FOB (millions of US dollars);;0.0004
92;British Virgin Islands;2017;Exports FOB (millions of US dollars);;0.0001
92;British Virgin Islands;2018;Exports FOB (millions of US dollars);;0.0000
92;British Virgin Islands;2019;Exports FOB (millions of US dollars);;0.0000
92;British Virgin Islands;1995;Balance imports/exports (millions of US dollars);;-1102371
92;British Virgin Islands;2005;Balance imports/exports (millions of US dollars);;-2262509
92;British Virgin Islands;2010;Balance imports/exports (millions of US dollars);;-3129789
92;British Virgin Islands;2015;Balance imports/exports (millions of US dollars);;-4296760
92;British Virgin Islands;2017;Balance imports/exports (millions of US dollars);;-4857420
92;British Virgin Islands;2018;Balance imports/exports (millions of US dollars);;-5195501
92;British Virgin Islands;2019;Balance imports/exports (millions of US dollars);;-5376493
96;Brunei Darussalam;1995;Imports CIF (millions of US dollars);;20780761
96;Brunei Darussalam;2005;Imports CIF (millions of US dollars);;14472617
96;Brunei Darussalam;2010;Imports CIF (millions of US dollars);;25387877
96;Brunei Darussalam;2015;Imports CIF (millions of US dollars);;32290773
96;Brunei Darussalam;2017;Imports CIF (millions of US dollars);;30845339
96;Brunei Darussalam;2018;Imports CIF (millions of US dollars);;41640524
96;Brunei Darussalam;2019;Imports CIF (millions of US dollars);;51026741
96;Brunei Darussalam;1995;Exports FOB (millions of US dollars);;23790670
96;Brunei Darussalam;2005;Exports FOB (millions of US dollars);;62415895
96;Brunei Darussalam;2010;Exports FOB (millions of US dollars);;89079656
96;Brunei Darussalam;2015;Exports FOB (millions of US dollars);;63526625
96;Brunei Darussalam;2017;Exports FOB (millions of US dollars);;55705752
96;Brunei Darussalam;2018;Exports FOB (millions of US dollars);;65736369
96;Brunei Darussalam;2019;Exports FOB (millions of US dollars);;70390831
96;Brunei Darussalam;1995;Balance imports/exports (millions of US dollars);;3009909
96;Brunei Darussalam;2005;Balance imports/exports (millions of US dollars);;47943277
96;Brunei Darussalam;2010;Balance imports/exports (millions of US dollars);;63691780
96;Brunei Darussalam;2015;Balance imports/exports (millions of US dollars);;31235852
96;Brunei Darussalam;2017;Balance imports/exports (millions of US dollars);;24860413
96;Brunei Darussalam;2018;Balance imports/exports (millions of US dollars);;24095845
96;Brunei Darussalam;2019;Balance imports/exports (millions of US dollars);;19364090
100;Bulgaria;1995;Imports CIF (millions of US dollars);;54694711
100;Bulgaria;2005;Imports CIF (millions of US dollars);;181624527
100;Bulgaria;2010;Imports CIF (millions of US dollars);;253598862
100;Bulgaria;2015;Imports CIF (millions of US dollars);;292651162
100;Bulgaria;2017;Imports CIF (millions of US dollars);;342635901
100;Bulgaria;2018;Imports CIF (millions of US dollars);;379278423
100;Bulgaria;2019;Imports CIF (millions of US dollars);;379024112
100;Bulgaria;1995;Exports FOB (millions of US dollars);;52204222
100;Bulgaria;2005;Exports FOB (millions of US dollars);;117393293
100;Bulgaria;2010;Exports FOB (millions of US dollars);;206080052
100;Bulgaria;2015;Exports FOB (millions of US dollars);;257787459
100;Bulgaria;2017;Exports FOB (millions of US dollars);;315884183
100;Bulgaria;2018;Exports FOB (millions of US dollars);;337871440
100;Bulgaria;2019;Exports FOB (millions of US dollars);;336383905
100;Bulgaria;1995;Balance imports/exports (millions of US dollars);;-2490489
100;Bulgaria;2005;Balance imports/exports (millions of US dollars);;-64231234
100;Bulgaria;2010;Balance imports/exports (millions of US dollars);;-47518810
100;Bulgaria;2015;Balance imports/exports (millions of US dollars);;-34863703
100;Bulgaria;2017;Balance imports/exports (millions of US dollars);;-26751718
100;Bulgaria;2018;Balance imports/exports (millions of US dollars);;-41406983
100;Bulgaria;2019;Balance imports/exports (millions of US dollars);;-42640207
854;Burkina Faso;1995;Imports CIF (millions of US dollars);;4838091
854;Burkina Faso;2005;Imports CIF (millions of US dollars);;11606829
854;Burkina Faso;2010;Imports CIF (millions of US dollars);;20482163
854;Burkina Faso;2015;Imports CIF (millions of US dollars);;29797848
854;Burkina Faso;2017;Imports CIF (millions of US dollars);;37171140
854;Burkina Faso;2018;Imports CIF (millions of US dollars);;42958412
854;Burkina Faso;2019;Imports CIF (millions of US dollars);;51931404
854;Burkina Faso;1995;Exports FOB (millions of US dollars);;1709455
854;Burkina Faso;2005;Exports FOB (millions of US dollars);;3322974
854;Burkina Faso;2010;Exports FOB (millions of US dollars);;12881336
854;Burkina Faso;2015;Exports FOB (millions of US dollars);;21774966
854;Burkina Faso;2017;Exports FOB (millions of US dollars);;27901624
854;Burkina Faso;2018;Exports FOB (millions of US dollars);;32831853
854;Burkina Faso;2019;Exports FOB (millions of US dollars);;29269228
854;Burkina Faso;1995;Balance imports/exports (millions of US dollars);;-3128636
854;Burkina Faso;2005;Balance imports/exports (millions of US dollars);;-8283855
854;Burkina Faso;2010;Balance imports/exports (millions of US dollars);;-7600827
854;Burkina Faso;2015;Balance imports/exports (millions of US dollars);;-8022882
854;Burkina Faso;2017;Balance imports/exports (millions of US dollars);;-9269516
854;Burkina Faso;2018;Balance imports/exports (millions of US dollars);;-10126559
854;Burkina Faso;2019;Balance imports/exports (millions of US dollars);;-22662176
108;Burundi;1995;Imports CIF (millions of US dollars);;2704897
108;Burundi;2005;Imports CIF (millions of US dollars);;2581529
108;Burundi;2010;Imports CIF (millions of US dollars);;4040470
108;Burundi;2015;Imports CIF (millions of US dollars);;5605853
108;Burundi;2017;Imports CIF (millions of US dollars);;7832991
108;Burundi;2018;Imports CIF (millions of US dollars);;7935122
108;Burundi;2019;Imports CIF (millions of US dollars);;7924165
108;Burundi;1995;Exports FOB (millions of US dollars);;1789394
108;Burundi;2005;Exports FOB (millions of US dollars);;1137560
108;Burundi;2010;Exports FOB (millions of US dollars);;1181565
108;Burundi;2015;Exports FOB (millions of US dollars);;1137907
108;Burundi;2017;Exports FOB (millions of US dollars);;1494064
108;Burundi;2018;Exports FOB (millions of US dollars);;1690712
108;Burundi;2019;Exports FOB (millions of US dollars);;1551449
108;Burundi;1995;Balance imports/exports (millions of US dollars);;-915503
108;Burundi;2005;Balance imports/exports (millions of US dollars);;-1443970
108;Burundi;2010;Balance imports/exports (millions of US dollars);;-2858906
108;Burundi;2015;Balance imports/exports (millions of US dollars);;-4467946
108;Burundi;2017;Balance imports/exports (millions of US dollars);;-6338927
108;Burundi;2018;Balance imports/exports (millions of US dollars);;-6244411
108;Burundi;2019;Balance imports/exports (millions of US dollars);;-6372716
132;Cabo Verde;1995;Imports CIF (millions of US dollars);;2524160
132;Cabo Verde;2005;Imports CIF (millions of US dollars);;4381782
132;Cabo Verde;2010;Imports CIF (millions of US dollars);;7307658
132;Cabo Verde;2015;Imports CIF (millions of US dollars);;6034299
132;Cabo Verde;2017;Imports CIF (millions of US dollars);;7935990
132;Cabo Verde;2018;Imports CIF (millions of US dollars);;8146043
132;Cabo Verde;2019;Imports CIF (millions of US dollars);;9409894
132;Cabo Verde;1995;Exports FOB (millions of US dollars);;89476
132;Cabo Verde;2005;Exports FOB (millions of US dollars);;894208
132;Cabo Verde;2010;Exports FOB (millions of US dollars);;2201795
132;Cabo Verde;2015;Exports FOB (millions of US dollars);;668293
132;Cabo Verde;2017;Exports FOB (millions of US dollars);;499353
132;Cabo Verde;2018;Exports FOB (millions of US dollars);;752706
132;Cabo Verde;2019;Exports FOB (millions of US dollars);;755414
132;Cabo Verde;1995;Balance imports/exports (millions of US dollars);;-2434685
132;Cabo Verde;2005;Balance imports/exports (millions of US dollars);;-3487574
132;Cabo Verde;2010;Balance imports/exports (millions of US dollars);;-5105863
132;Cabo Verde;2015;Balance imports/exports (millions of US dollars);;-5366007
132;Cabo Verde;2017;Balance imports/exports (millions of US dollars);;-7436637
132;Cabo Verde;2018;Balance imports/exports (millions of US dollars);;-7393337
132;Cabo Verde;2019;Balance imports/exports (millions of US dollars);;-8654480
116;Cambodia;1995;Imports CIF (millions of US dollars);;2173735
116;Cambodia;2005;Imports CIF (millions of US dollars);;25519644
116;Cambodia;2010;Imports CIF (millions of US dollars);;49025237
116;Cambodia;2015;Imports CIF (millions of US dollars);;106689234
116;Cambodia;2017;Imports CIF (millions of US dollars);;142834141
116;Cambodia;2018;Imports CIF (millions of US dollars);;174890967
116;Cambodia;2019;Imports CIF (millions of US dollars);;214134810
116;Cambodia;1995;Exports FOB (millions of US dollars);;756640
116;Cambodia;2005;Exports FOB (millions of US dollars);;30186130
116;Cambodia;2010;Exports FOB (millions of US dollars);;55901041
116;Cambodia;2015;Exports FOB (millions of US dollars);;85424336
116;Cambodia;2017;Exports FOB (millions of US dollars);;112781280
116;Cambodia;2018;Exports FOB (millions of US dollars);;127002797
116;Cambodia;2019;Exports FOB (millions of US dollars);;142757934
116;Cambodia;1995;Balance imports/exports (millions of US dollars);;-1417095
116;Cambodia;2005;Balance imports/exports (millions of US dollars);;4666487
116;Cambodia;2010;Balance imports/exports (millions of US dollars);;6875804
116;Cambodia;2015;Balance imports/exports (millions of US dollars);;-21264898
116;Cambodia;2017;Balance imports/exports (millions of US dollars);;-30052862
116;Cambodia;2018;Balance imports/exports (millions of US dollars);;-47888170
116;Cambodia;2019;Balance imports/exports (millions of US dollars);;-71376876
120;Cameroon;1995;Imports CIF (millions of US dollars);;10785326
120;Cameroon;2005;Imports CIF (millions of US dollars);;28000693
120;Cameroon;2010;Imports CIF (millions of US dollars);;51332828
120;Cameroon;2015;Imports CIF (millions of US dollars);;60368148
120;Cameroon;2017;Imports CIF (millions of US dollars);;51836293
120;Cameroon;2018;Imports CIF (millions of US dollars);;44502451
120;Cameroon;2019;Imports CIF (millions of US dollars);;32622272
120;Cameroon;1995;Exports FOB (millions of US dollars);;15387183
120;Cameroon;2005;Exports FOB (millions of US dollars);;28486549
120;Cameroon;2010;Exports FOB (millions of US dollars);;38784329
120;Cameroon;2015;Exports FOB (millions of US dollars);;40526433
120;Cameroon;2017;Exports FOB (millions of US dollars);;32641852
120;Cameroon;2018;Exports FOB (millions of US dollars);;26492547
120;Cameroon;2019;Exports FOB (millions of US dollars);;17498065
120;Cameroon;1995;Balance imports/exports (millions of US dollars);;4601857
120;Cameroon;2005;Balance imports/exports (millions of US dollars);;485855
120;Cameroon;2010;Balance imports/exports (millions of US dollars);;-12548500
120;Cameroon;2015;Balance imports/exports (millions of US dollars);;-19841715
120;Cameroon;2017;Balance imports/exports (millions of US dollars);;-19194441
120;Cameroon;2018;Balance imports/exports (millions of US dollars);;-18009904
120;Cameroon;2019;Balance imports/exports (millions of US dollars);;-15124208
124;Canada;1995;Imports CIF (millions of US dollars);;1643710000
124;Canada;2005;Imports CIF (millions of US dollars);;3144440000
124;Canada;2010;Imports CIF (millions of US dollars);;3921090000
124;Canada;2015;Imports CIF (millions of US dollars);;4193750000
124;Canada;2017;Imports CIF (millions of US dollars);;4330450000
124;Canada;2018;Imports CIF (millions of US dollars);;4599480000
124;Canada;2019;Imports CIF (millions of US dollars);;4532340000
124;Canada;1995;Exports FOB (millions of US dollars);;1911180000
124;Canada;2005;Exports FOB (millions of US dollars);;3605520000
124;Canada;2010;Exports FOB (millions of US dollars);;3865800000
124;Canada;2015;Exports FOB (millions of US dollars);;4086970000
124;Canada;2017;Exports FOB (millions of US dollars);;4200740000
124;Canada;2018;Exports FOB (millions of US dollars);;4503820000
124;Canada;2019;Exports FOB (millions of US dollars);;4461480000
124;Canada;1995;Balance imports/exports (millions of US dollars);;267467660
124;Canada;2005;Balance imports/exports (millions of US dollars);;461080272
124;Canada;2010;Balance imports/exports (millions of US dollars);;-55288029
124;Canada;2015;Balance imports/exports (millions of US dollars);;-106774058
124;Canada;2017;Balance imports/exports (millions of US dollars);;-129706706
124;Canada;2018;Balance imports/exports (millions of US dollars);;-95652278
124;Canada;2019;Balance imports/exports (millions of US dollars);;-70854862
136;Cayman Islands;1995;Imports CIF (millions of US dollars);;3900266
136;Cayman Islands;2005;Imports CIF (millions of US dollars);;11905126
136;Cayman Islands;2010;Imports CIF (millions of US dollars);;8284914
136;Cayman Islands;2015;Imports CIF (millions of US dollars);;9154544
136;Cayman Islands;2017;Imports CIF (millions of US dollars);;10512008
136;Cayman Islands;2018;Imports CIF (millions of US dollars);;12703253
136;Cayman Islands;2019;Imports CIF (millions of US dollars);;13931126
136;Cayman Islands;1995;Exports FOB (millions of US dollars);;39996
136;Cayman Islands;2005;Exports FOB (millions of US dollars);;521209
136;Cayman Islands;2010;Exports FOB (millions of US dollars);;243600
136;Cayman Islands;2015;Exports FOB (millions of US dollars);;648003
136;Cayman Islands;2017;Exports FOB (millions of US dollars);;386402
136;Cayman Islands;2018;Exports FOB (millions of US dollars);;387602
136;Cayman Islands;2019;Exports FOB (millions of US dollars);;388805
136;Cayman Islands;1995;Balance imports/exports (millions of US dollars);;-3860270
136;Cayman Islands;2005;Balance imports/exports (millions of US dollars);;-11383917
136;Cayman Islands;2010;Balance imports/exports (millions of US dollars);;-8041314
136;Cayman Islands;2015;Balance imports/exports (millions of US dollars);;-8506541
136;Cayman Islands;2017;Balance imports/exports (millions of US dollars);;-10125606
136;Cayman Islands;2018;Balance imports/exports (millions of US dollars);;-12315651
136;Cayman Islands;2019;Balance imports/exports (millions of US dollars);;-13542321
140;Central African Republic;1995;Imports CIF (millions of US dollars);;2654976
140;Central African Republic;2005;Imports CIF (millions of US dollars);;1852859
140;Central African Republic;2010;Imports CIF (millions of US dollars);;2099456
140;Central African Republic;2015;Imports CIF (millions of US dollars);;4565969
140;Central African Republic;2017;Imports CIF (millions of US dollars);;4187213
140;Central African Republic;2018;Imports CIF (millions of US dollars);;3590193
140;Central African Republic;2019;Imports CIF (millions of US dollars);;885591
140;Central African Republic;1995;Exports FOB (millions of US dollars);;1195214
140;Central African Republic;2005;Exports FOB (millions of US dollars);;1107324
140;Central African Republic;2010;Exports FOB (millions of US dollars);;898156
140;Central African Republic;2015;Exports FOB (millions of US dollars);;968537
140;Central African Republic;2017;Exports FOB (millions of US dollars);;1969909
140;Central African Republic;2018;Exports FOB (millions of US dollars);;2313121
140;Central African Republic;2019;Exports FOB (millions of US dollars);;3243764
140;Central African Republic;1995;Balance imports/exports (millions of US dollars);;-1459761
140;Central African Republic;2005;Balance imports/exports (millions of US dollars);;-745535
140;Central African Republic;2010;Balance imports/exports (millions of US dollars);;-1201299
140;Central African Republic;2015;Balance imports/exports (millions of US dollars);;-3597432
140;Central African Republic;2017;Balance imports/exports (millions of US dollars);;-2217304
140;Central African Republic;2018;Balance imports/exports (millions of US dollars);;-1277072
140;Central African Republic;2019;Balance imports/exports (millions of US dollars);;2358173
148;Chad;1995;Imports CIF (millions of US dollars);;2142629
148;Chad;2005;Imports CIF (millions of US dollars);;9530624
148;Chad;2010;Imports CIF (millions of US dollars);;25068242
148;Chad;2015;Imports CIF (millions of US dollars);;21996252
148;Chad;2017;Imports CIF (millions of US dollars);;8448362
148;Chad;2018;Imports CIF (millions of US dollars);;5231531
148;Chad;2019;Imports CIF (millions of US dollars);;3190703
148;Chad;1995;Exports FOB (millions of US dollars);;2426902
148;Chad;2005;Exports FOB (millions of US dollars);;30951719
148;Chad;2010;Exports FOB (millions of US dollars);;34104198
148;Chad;2015;Exports FOB (millions of US dollars);;28998551
148;Chad;2017;Exports FOB (millions of US dollars);;13444539
148;Chad;2018;Exports FOB (millions of US dollars);;9148210
148;Chad;2019;Exports FOB (millions of US dollars);;6130795
148;Chad;1995;Balance imports/exports (millions of US dollars);;284274
148;Chad;2005;Balance imports/exports (millions of US dollars);;21421095
148;Chad;2010;Balance imports/exports (millions of US dollars);;9035956
148;Chad;2015;Balance imports/exports (millions of US dollars);;7002299
148;Chad;2017;Balance imports/exports (millions of US dollars);;4996176
148;Chad;2018;Balance imports/exports (millions of US dollars);;3916679
148;Chad;2019;Balance imports/exports (millions of US dollars);;2940092
152;Chile;1995;Imports CIF (millions of US dollars);;149030488
152;Chile;2005;Imports CIF (millions of US dollars);;329267749
152;Chile;2010;Imports CIF (millions of US dollars);;590073577
152;Chile;2015;Imports CIF (millions of US dollars);;623867170
152;Chile;2017;Imports CIF (millions of US dollars);;652572757
152;Chile;2018;Imports CIF (millions of US dollars);;741873233
152;Chile;2019;Imports CIF (millions of US dollars);;695912979
152;Chile;1995;Exports FOB (millions of US dollars);;159011365
152;Chile;2005;Exports FOB (millions of US dollars);;419729885
152;Chile;2010;Exports FOB (millions of US dollars);;711061059
152;Chile;2015;Exports FOB (millions of US dollars);;620330604
152;Chile;2017;Exports FOB (millions of US dollars);;688584016
152;Chile;2018;Exports FOB (millions of US dollars);;754817138
152;Chile;2019;Exports FOB (millions of US dollars);;696813968
152;Chile;1995;Balance imports/exports (millions of US dollars);;9980877
152;Chile;2005;Balance imports/exports (millions of US dollars);;90462136
152;Chile;2010;Balance imports/exports (millions of US dollars);;120987482
152;Chile;2015;Balance imports/exports (millions of US dollars);;-3536565
152;Chile;2017;Balance imports/exports (millions of US dollars);;36011259
152;Chile;2018;Balance imports/exports (millions of US dollars);;12943905
152;Chile;2019;Balance imports/exports (millions of US dollars);;900990
156;China;1995;Imports CIF (millions of US dollars);;1313530000
156;China;2005;Imports CIF (millions of US dollars);;6599530000
156;China;2010;Imports CIF (millions of US dollars);;13960000000
156;China;2015;Imports CIF (millions of US dollars);;16795600000
156;China;2017;Imports CIF (millions of US dollars);;18437900000
156;China;2018;Imports CIF (millions of US dollars);;21349800000
156;China;2019;Imports CIF (millions of US dollars);;20701500000
156;China;1995;Exports FOB (millions of US dollars);;1486160000
156;China;2005;Exports FOB (millions of US dollars);;7619530000
156;China;2010;Exports FOB (millions of US dollars);;15777600000
156;China;2015;Exports FOB (millions of US dollars);;22734700000
156;China;2017;Exports FOB (millions of US dollars);;22633700000
156;China;2018;Exports FOB (millions of US dollars);;24942300000
156;China;2019;Exports FOB (millions of US dollars);;24918200000
156;China;1995;Balance imports/exports (millions of US dollars);;172626849
156;China;2005;Balance imports/exports (millions of US dollars);;1020006474
156;China;2010;Balance imports/exports (millions of US dollars);;1817621856
156;China;2015;Balance imports/exports (millions of US dollars);;5939038996
156;China;2017;Balance imports/exports (millions of US dollars);;4195775655
156;China;2018;Balance imports/exports (millions of US dollars);;3592475800
156;China;2019;Balance imports/exports (millions of US dollars);;4216723732
344;China, Hong Kong SAR;1995;Imports CIF (millions of US dollars);;1960720000
344;China, Hong Kong SAR;2005;Imports CIF (millions of US dollars);;3001600000
344;China, Hong Kong SAR;2010;Imports CIF (millions of US dollars);;4413690000
344;China, Hong Kong SAR;2015;Imports CIF (millions of US dollars);;5593060000
344;China, Hong Kong SAR;2017;Imports CIF (millions of US dollars);;5893170000
344;China, Hong Kong SAR;2018;Imports CIF (millions of US dollars);;6273270000
344;China, Hong Kong SAR;2019;Imports CIF (millions of US dollars);;5785900000
344;China, Hong Kong SAR;1995;Exports FOB (millions of US dollars);;1738710000
344;China, Hong Kong SAR;2005;Exports FOB (millions of US dollars);;2921190000
344;China, Hong Kong SAR;2010;Exports FOB (millions of US dollars);;4006920000
344;China, Hong Kong SAR;2015;Exports FOB (millions of US dollars);;5105530000
344;China, Hong Kong SAR;2017;Exports FOB (millions of US dollars);;5498610000
344;China, Hong Kong SAR;2018;Exports FOB (millions of US dollars);;5691060000
344;China, Hong Kong SAR;2019;Exports FOB (millions of US dollars);;5357110000
344;China, Hong Kong SAR;1995;Balance imports/exports (millions of US dollars);;-222009912
344;China, Hong Kong SAR;2005;Balance imports/exports (millions of US dollars);;-80417715
344;China, Hong Kong SAR;2010;Balance imports/exports (millions of US dollars);;-406771823
344;China, Hong Kong SAR;2015;Balance imports/exports (millions of US dollars);;-487527215
344;China, Hong Kong SAR;2017;Balance imports/exports (millions of US dollars);;-394559851
344;China, Hong Kong SAR;2018;Balance imports/exports (millions of US dollars);;-582212911
344;China, Hong Kong SAR;2019;Balance imports/exports (millions of US dollars);;-428791321
446;China, Macao SAR;1995;Imports CIF (millions of US dollars);;20253002
446;China, Macao SAR;2005;Imports CIF (millions of US dollars);;45142711
446;China, Macao SAR;2010;Imports CIF (millions of US dollars);;56294503
446;China, Macao SAR;2015;Imports CIF (millions of US dollars);;106025796
446;China, Macao SAR;2017;Imports CIF (millions of US dollars);;94485218
446;China, Macao SAR;2018;Imports CIF (millions of US dollars);;120686498
446;China, Macao SAR;2019;Imports CIF (millions of US dollars);;120240189
446;China, Macao SAR;1995;Exports FOB (millions of US dollars);;20246811
446;China, Macao SAR;2005;Exports FOB (millions of US dollars);;24744957
446;China, Macao SAR;2010;Exports FOB (millions of US dollars);;8697527
446;China, Macao SAR;2015;Exports FOB (millions of US dollars);;13390126
446;China, Macao SAR;2017;Exports FOB (millions of US dollars);;14058260
446;China, Macao SAR;2018;Exports FOB (millions of US dollars);;11610041
446;China, Macao SAR;2019;Exports FOB (millions of US dollars);;10239830
446;China, Macao SAR;1995;Balance imports/exports (millions of US dollars);;-0.6191
446;China, Macao SAR;2005;Balance imports/exports (millions of US dollars);;-20397754
446;China, Macao SAR;2010;Balance imports/exports (millions of US dollars);;-47596976
446;China, Macao SAR;2015;Balance imports/exports (millions of US dollars);;-92635669
446;China, Macao SAR;2017;Balance imports/exports (millions of US dollars);;-80426958
446;China, Macao SAR;2018;Balance imports/exports (millions of US dollars);;-109076457
446;China, Macao SAR;2019;Balance imports/exports (millions of US dollars);;-110000358
170;Colombia;1995;Imports CIF (millions of US dollars);;138834881
170;Colombia;2005;Imports CIF (millions of US dollars);;212041621
170;Colombia;2010;Imports CIF (millions of US dollars);;406825077
170;Colombia;2015;Imports CIF (millions of US dollars);;540355337
170;Colombia;2017;Imports CIF (millions of US dollars);;460501888
170;Colombia;2018;Imports CIF (millions of US dollars);;512305666
170;Colombia;2019;Imports CIF (millions of US dollars);;526958817
170;Colombia;1995;Exports FOB (millions of US dollars);;102010486
170;Colombia;2005;Exports FOB (millions of US dollars);;211904388
170;Colombia;2010;Exports FOB (millions of US dollars);;398195288
170;Colombia;2015;Exports FOB (millions of US dollars);;356907667
170;Colombia;2017;Exports FOB (millions of US dollars);;377663211
170;Colombia;2018;Exports FOB (millions of US dollars);;418315202
170;Colombia;2019;Exports FOB (millions of US dollars);;394893595
170;Colombia;1995;Balance imports/exports (millions of US dollars);;-36824395
170;Colombia;2005;Balance imports/exports (millions of US dollars);;-137233
170;Colombia;2010;Balance imports/exports (millions of US dollars);;-8629789
170;Colombia;2015;Balance imports/exports (millions of US dollars);;-183447671
170;Colombia;2017;Balance imports/exports (millions of US dollars);;-82838678
170;Colombia;2018;Balance imports/exports (millions of US dollars);;-93990464
170;Colombia;2019;Balance imports/exports (millions of US dollars);;-132065223
174;Comoros;1995;Imports CIF (millions of US dollars);;623929
174;Comoros;2005;Imports CIF (millions of US dollars);;851500
174;Comoros;2010;Imports CIF (millions of US dollars);;1812438
174;Comoros;2015;Imports CIF (millions of US dollars);;1734357
174;Comoros;2017;Imports CIF (millions of US dollars);;2091324
174;Comoros;2018;Imports CIF (millions of US dollars);;2297109
174;Comoros;2019;Imports CIF (millions of US dollars);;2011912
174;Comoros;1995;Exports FOB (millions of US dollars);;110244
174;Comoros;2005;Exports FOB (millions of US dollars);;37407
174;Comoros;2010;Exports FOB (millions of US dollars);;144518
